ncbi_taxon_id,species,subspecies,family_x,target_list_status,sequencing_status,synonym,publication_id,aphia_id,url,scientificname,authority,status,rank,valid_AphiaID,valid_name,order,family_y,genus,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,modified
700637,Melamphaes suborbitalis,-,Melamphaidae,long_list,-,-,-,127270.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127270,Melamphaes suborbitalis,"(Gill, 1883)",accepted,Species,127270.0,Melamphaes suborbitalis,Beryciformes,Melamphaidae,Melamphaes,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2316667,Melamphaes typhlops,-,Melamphaidae,long_list,-,-,-,127271.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127271,Melamphaes typhlops,"(Lowe, 1843)",accepted,Species,127271.0,Melamphaes typhlops,Beryciformes,Melamphaidae,Melamphaes,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2578333,Poromitra atlantica,-,Melamphaidae,long_list,-,-,-,474943.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=474943,Poromitra atlantica,"(Norman, 1929)",accepted,Species,474943.0,Poromitra atlantica,Beryciformes,Melamphaidae,Poromitra,1.0,0.0,0.0,0.0,,2013-01-08T10:48:02.203Z
473328,Poromitra capito,-,Melamphaidae,long_list,-,-,-,127272.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127272,Poromitra capito,"Goode & Bean, 1883",accepted,Species,127272.0,Poromitra capito,Beryciformes,Melamphaidae,Poromitra,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
88708,Poromitra crassiceps,-,Melamphaidae,long_list,-,-,-,127273.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127273,Poromitra crassiceps,"(Günther, 1878)",accepted,Species,127273.0,Poromitra crassiceps,Beryciformes,Melamphaidae,Poromitra,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1828456,Poromitra cristiceps,-,Melamphaidae,long_list,-,-,-,306617.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=306617,Poromitra cristiceps,"(Gilbert, 1890)",accepted,Species,306617.0,Poromitra cristiceps,Beryciformes,Melamphaidae,Poromitra,1.0,0.0,0.0,0.0,,2013-01-08T11:20:45.073Z
1828457,Poromitra curilensis,-,Melamphaidae,long_list,-,-,-,474945.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=474945,Poromitra curilensis,"Kotlyar, 2008",accepted,Species,474945.0,Poromitra curilensis,Beryciformes,Melamphaidae,Poromitra,1.0,0.0,0.0,0.0,,2010-05-06T09:57:44.313Z
2893503,Poromitra gibbsi,-,Melamphaidae,long_list,-,-,-,274938.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274938,Poromitra gibbsi,"Parin & Borodulina, 1989",accepted,Species,274938.0,Poromitra gibbsi,Beryciformes,Melamphaidae,Poromitra,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
473329,Poromitra megalops,-,Melamphaidae,long_list,-,-,-,127274.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127274,Poromitra megalops,"(Lütken, 1878)",accepted,Species,127274.0,Poromitra megalops,Beryciformes,Melamphaidae,Poromitra,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
143334,Poromitra oscitans,-,Melamphaidae,long_list,-,-,-,274939.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274939,Poromitra oscitans,"Ebeling, 1975",accepted,Species,274939.0,Poromitra oscitans,Beryciformes,Melamphaidae,Poromitra,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
473332,Scopeloberyx opisthopterus,-,Melamphaidae,long_list,-,-,-,127275.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127275,Scopeloberyx opisthopterus,"(Parr, 1933)",accepted,Species,127275.0,Scopeloberyx opisthopterus,Beryciformes,Melamphaidae,Scopeloberyx,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
94934,Scopeloberyx robustus,-,Melamphaidae,long_list,-,-,-,127276.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127276,Scopeloberyx robustus,"(Günther, 1887)",accepted,Species,127276.0,Scopeloberyx robustus,Beryciformes,Melamphaidae,Scopeloberyx,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
114876,Scopelogadus beanii,-,Melamphaidae,long_list,-,-,-,127278.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127278,Scopelogadus beanii,"(Günther, 1887)",accepted,Species,127278.0,Scopelogadus beanii,Beryciformes,Melamphaidae,Scopelogadus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
319445,Scopelogadus bispinosus,-,Melamphaidae,long_list,-,-,-,306621.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=306621,Scopelogadus bispinosus,"(Gilbert, 1915)",accepted,Species,306621.0,Scopelogadus bispinosus,Beryciformes,Melamphaidae,Scopelogadus,1.0,0.0,0.0,0.0,,2020-04-23T08:42:40.887Z
143333,Scopelogadus mizolepis,-,Melamphaidae,long_list,-,-,-,127279.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127279,Scopelogadus mizolepis,"(Günther, 1878)",accepted,Species,127279.0,Scopelogadus mizolepis,Beryciformes,Melamphaidae,Scopelogadus,1.0,0.0,0.0,0.0,,2021-08-05T09:55:15.703Z
88716,Sio nordenskjoldii,-,Melamphaidae,long_list,-,-,-,234692.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=234692,Sio nordenskjoldii,"(Lönnberg, 1905)",accepted,Species,234692.0,Sio nordenskjoldii,Beryciformes,Melamphaidae,Sio,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1311492,Rondeletia bicolor,-,Rondeletiidae,long_list,-,-,-,159428.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159428,Rondeletia bicolor,"Goode & Bean, 1895",accepted,Species,159428.0,Rondeletia bicolor,Beryciformes,Rondeletiidae,Rondeletia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
88713,Rondeletia loricata,-,Rondeletiidae,long_list,-,-,-,126412.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126412,Rondeletia loricata,"Abe & Hotta, 1963",accepted,Species,126412.0,Rondeletia loricata,Beryciformes,Rondeletiidae,Rondeletia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
473344,Acanthochaenus luetkenii,-,Stephanoberycidae,long_list,-,-,-,127280.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127280,Acanthochaenus luetkenii,"Gill, 1884",accepted,Species,127280.0,Acanthochaenus luetkenii,Beryciformes,Stephanoberycidae,Acanthochaenus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2835820,Malacosarcus macrostoma,-,Stephanoberycidae,long_list,-,-,-,281508.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=281508,Malacosarcus macrostoma,"(Günther, 1878)",accepted,Species,281508.0,Malacosarcus macrostoma,Beryciformes,Stephanoberycidae,Malacosarcus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2996729,Stephanoberyx monae,-,Stephanoberycidae,long_list,-,-,-,159341.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159341,Stephanoberyx monae,"Gill, 1883",accepted,Species,159341.0,Stephanoberyx monae,Beryciformes,Stephanoberycidae,Stephanoberyx,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1962406,Adelotremus deloachi,-,Blenniidae,long_list,-,-,-,1397798.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1397798,Adelotremus deloachi,"Smith-Vaniz, 2017",accepted,Species,1397798.0,Adelotremus deloachi,Blenniiformes,Blenniidae,Adelotremus,1.0,0.0,0.0,0.0,,2020-01-07T12:13:49.273Z
195073,Aidablennius sphynx,-,Blenniidae,long_list,-,-,-,126760.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126760,Aidablennius sphynx,"(Valenciennes, 1836)",accepted,Species,126760.0,Aidablennius sphynx,Blenniiformes,Blenniidae,Aidablennius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1405691,Alloblennius pictus,-,Blenniidae,long_list,-,-,-,219229.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219229,Alloblennius pictus,"(Lotan, 1970)",accepted,Species,219229.0,Alloblennius pictus,Blenniiformes,Blenniidae,Alloblennius,1.0,0.0,0.0,0.0,,2013-01-08T10:48:02.203Z
2100430,Alticus anjouanae,-,Blenniidae,long_list,-,-,-,219232.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219232,Alticus anjouanae,"(Fourmanoir, 1955)",accepted,Species,219232.0,Alticus anjouanae,Blenniiformes,Blenniidae,Alticus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1311411,Alticus arnoldorum,-,Blenniidae,long_list,-,-,-,277292.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277292,Alticus arnoldorum,"(Curtiss, 1938)",accepted,Species,277292.0,Alticus arnoldorum,Blenniiformes,Blenniidae,Alticus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1586388,Alticus kirkii,-,Blenniidae,long_list,-,-,-,219233.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219233,Alticus kirkii,"(Günther, 1868)",accepted,Species,219233.0,Alticus kirkii,Blenniiformes,Blenniidae,Alticus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1892325,Alticus monochrus,-,Blenniidae,long_list,-,-,-,219231.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219231,Alticus monochrus,"Bleeker, 1869",accepted,Species,219231.0,Alticus monochrus,Blenniiformes,Blenniidae,Alticus,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2769394,Alticus montanoi,-,Blenniidae,long_list,-,-,-,277293.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277293,Alticus montanoi,"(Sauvage, 1880)",accepted,Species,277293.0,Alticus montanoi,Blenniiformes,Blenniidae,Alticus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2608408,Alticus orientalis,-,Blenniidae,long_list,-,-,-,1014027.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1014027,Alticus orientalis,"Tomiyama, 1955",accepted,Species,1014027.0,Alticus orientalis,Blenniiformes,Blenniidae,Alticus,1.0,0.0,0.0,0.0,,2017-07-10T06:54:22.487Z
879682,Alticus saliens,-,Blenniidae,long_list,-,-,-,,,,,,,,,,,,,,,,,
1892326,Alticus simplicirrus,-,Blenniidae,long_list,-,-,-,277296.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277296,Alticus simplicirrus,"Smith-Vaniz & Springer, 1971",accepted,Species,277296.0,Alticus simplicirrus,Blenniiformes,Blenniidae,Alticus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
879701,Andamia reyi,-,Blenniidae,long_list,-,-,-,279612.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279612,Andamia reyi,"(Sauvage, 1880)",accepted,Species,279612.0,Andamia reyi,Blenniiformes,Blenniidae,Andamia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
879702,Andamia tetradactylus,-,Blenniidae,long_list,-,-,-,279613.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279613,Andamia tetradactylus,"(Bleeker, 1858)",accepted,Species,279613.0,Andamia tetradactylus,Blenniiformes,Blenniidae,Andamia,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1405634,Antennablennius australis,-,Blenniidae,long_list,-,-,-,219238.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219238,Antennablennius australis,"Fraser-Brunner, 1951",accepted,Species,219238.0,Antennablennius australis,Blenniiformes,Blenniidae,Antennablennius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
990929,Antennablennius bifilum,-,Blenniidae,long_list,-,-,-,219239.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219239,Antennablennius bifilum,"(Günther, 1861)",accepted,Species,219239.0,Antennablennius bifilum,Blenniiformes,Blenniidae,Antennablennius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1003690,Aspidontus dussumieri,-,Blenniidae,long_list,-,-,-,219243.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219243,Aspidontus dussumieri,"(Valenciennes, 1836)",accepted,Species,219243.0,Aspidontus dussumieri,Blenniiformes,Blenniidae,Aspidontus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
587044,Aspidontus taeniatus,-,Blenniidae,long_list,-,-,-,219242.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219242,Aspidontus taeniatus,"Quoy & Gaimard, 1834",accepted,Species,219242.0,Aspidontus taeniatus,Blenniiformes,Blenniidae,Aspidontus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
879706,Atrosalarias fuscus,-,Blenniidae,long_list,-,-,-,293549.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=293549,Atrosalarias fuscus,"(Rüppell, 1838)",accepted,Species,293549.0,Atrosalarias fuscus,Blenniiformes,Blenniidae,Atrosalarias,1.0,0.0,0.0,0.0,,2009-06-16T07:05:49.343Z
1405662,Atrosalarias holomelas,-,Blenniidae,long_list,-,-,-,712834.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712834,Atrosalarias holomelas,"(Günther, 1872)",accepted,Species,712834.0,Atrosalarias holomelas,Blenniiformes,Blenniidae,Atrosalarias,1.0,0.0,0.0,0.0,,2012-12-21T12:57:20.013Z
2507725,Atrosalarias hosokawai,-,Blenniidae,long_list,-,-,-,279825.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279825,Atrosalarias hosokawai,"Suzuki & Senou, 1999",accepted,Species,279825.0,Atrosalarias hosokawai,Blenniiformes,Blenniidae,Atrosalarias,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1405635,Blenniella bilitonensis,-,Blenniidae,long_list,-,-,-,278561.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278561,Blenniella bilitonensis,"(Bleeker, 1858)",accepted,Species,278561.0,Blenniella bilitonensis,Blenniiformes,Blenniidae,Blenniella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1405636,Blenniella caudolineata,-,Blenniidae,long_list,-,-,-,278562.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278562,Blenniella caudolineata,"(Günther, 1877)",accepted,Species,278562.0,Blenniella caudolineata,Blenniiformes,Blenniidae,Blenniella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
879712,Blenniella chrysospilos,-,Blenniidae,long_list,-,-,-,219248.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219248,Blenniella chrysospilos,"(Bleeker, 1857)",accepted,Species,219248.0,Blenniella chrysospilos,Blenniiformes,Blenniidae,Blenniella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
879713,Blenniella cyanostigma,-,Blenniidae,long_list,-,-,-,219250.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219250,Blenniella cyanostigma,"(Bleeker, 1849)",accepted,Species,219250.0,Blenniella cyanostigma,Blenniiformes,Blenniidae,Blenniella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1146954,Blenniella gibbifrons,-,Blenniidae,long_list,-,-,-,219251.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219251,Blenniella gibbifrons,"(Quoy & Gaimard, 1824)",accepted,Species,219251.0,Blenniella gibbifrons,Blenniiformes,Blenniidae,Blenniella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2100431,Blenniella interrupta,-,Blenniidae,long_list,-,-,-,278563.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278563,Blenniella interrupta,"(Bleeker, 1857)",accepted,Species,278563.0,Blenniella interrupta,Blenniiformes,Blenniidae,Blenniella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1156089,Blenniella paula,-,Blenniidae,long_list,-,-,-,278565.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=278565,Blenniella paula,"(Bryan & Herre, 1903)",accepted,Species,278565.0,Blenniella paula,Blenniiformes,Blenniidae,Blenniella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1146955,Blenniella periophthalmus,-,Blenniidae,long_list,-,-,-,219249.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219249,Blenniella periophthalmus,"(Valenciennes, 1836)",accepted,Species,219249.0,Blenniella periophthalmus,Blenniiformes,Blenniidae,Blenniella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
490247,Blennius normani,-,Blenniidae,long_list,-,-,-,273121.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273121,Blennius normani,"Poll, 1949",accepted,Species,273121.0,Blennius normani,Blenniiformes,Blenniidae,Blennius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
195075,Blennius ocellaris,-,Blenniidae,long_list,-,-,-,126761.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=126761,Blennius ocellaris,"Linnaeus, 1758",accepted,Species,126761.0,Blennius ocellaris,Blenniiformes,Blenniidae,Blennius,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
521180,Chasmodes bosquianus,-,Blenniidae,long_list,-,-,-,159598.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159598,Chasmodes bosquianus,"(Lacepède, 1800)",accepted,Species,159598.0,Chasmodes bosquianus,Blenniiformes,Blenniidae,Chasmodes,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1405638,Chasmodes longimaxilla,-,Blenniidae,long_list,-,-,-,276308.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276308,Chasmodes longimaxilla,"Williams, 1983",accepted,Species,276308.0,Chasmodes longimaxilla,Blenniiformes,Blenniidae,Chasmodes,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
152536,Chasmodes saburrae,-,Blenniidae,long_list,-,-,-,276309.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276309,Chasmodes saburrae,"Jordan & Gilbert, 1882",accepted,Species,276309.0,Chasmodes saburrae,Blenniiformes,Blenniidae,Chasmodes,1.0,1.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2506937,Cirripectes alboapicalis,-,Blenniidae,long_list,-,-,-,276716.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276716,Cirripectes alboapicalis,"(Ogilby, 1899)",accepted,Species,276716.0,Cirripectes alboapicalis,Blenniiformes,Blenniidae,Cirripectes,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1414472,Cirripectes auritus,-,Blenniidae,long_list,-,-,-,219261.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219261,Cirripectes auritus,"Carlson, 1981",accepted,Species,219261.0,Cirripectes auritus,Blenniiformes,Blenniidae,Cirripectes,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
879473,Cirripectes castaneus,-,Blenniidae,long_list,-,-,-,219266.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219266,Cirripectes castaneus,"(Valenciennes, 1836)",accepted,Species,219266.0,Cirripectes castaneus,Blenniiformes,Blenniidae,Cirripectes,1.0,1.0,0.0,0.0,,2020-09-24T06:35:24.693Z
879474,Cirripectes filamentosus,-,Blenniidae,long_list,-,-,-,219257.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219257,Cirripectes filamentosus,"(Alleyne & MacLeay, 1877)",accepted,Species,219257.0,Cirripectes filamentosus,Blenniiformes,Blenniidae,Cirripectes,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
1156099,Cirripectes fuscoguttatus,-,Blenniidae,long_list,-,-,-,219255.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=219255,Cirripectes fuscoguttatus,"Strasburg & Schultz, 1953",accepted,Species,219255.0,Cirripectes fuscoguttatus,Blenniiformes,Blenniidae,Cirripectes,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
703911,Cirripectes heemstraorum,-,Blenniidae,long_list,-,-,-,712835.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=712835,Cirripectes heemstraorum,"Williams, 2010",accepted,Species,712835.0,Cirripectes heemstraorum,Blenniiformes,Blenniidae,Cirripectes,1.0,0.0,0.0,0.0,,2012-12-21T12:57:20.013Z
1696843,Cirripectes imitator,-,Blenniidae,long_list,-,-,-,276720.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276720,Cirripectes imitator,"Williams, 1985",accepted,Species,276720.0,Cirripectes imitator,Blenniiformes,Blenniidae,Cirripectes,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
2506938,Cirripectes jenningsi,-,Blenniidae,long_list,-,-,-,276721.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276721,Cirripectes jenningsi,"Schultz, 1943",accepted,Species,276721.0,Cirripectes jenningsi,Blenniiformes,Blenniidae,Cirripectes,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z
